,CAR 10:1,CAR 18:2,CAR 18:1,Cer 34:1,Cer 36:1,Cer 38:1,Cer 40:2,Cer 40:1,Cer 41:2,Cer 41:1,Cer 42:3,Cer 42:2,Cer 42:1,CE 14:0,CE 15:0,CE 16:1,CE 17:1,CE 18:3,CE 18:2,CE 19:6,CE 19:5,CE 19:1,CE 20:5,CE 20:4,CE 21:1,CE 22:6,CE 22:2,CE 23:2,DAG 34:2,DAG 34:1,DAG 36:4,DAG 36:3,DAG 36:2,LPC O-16:1,LPC O-16:0,LPC O-18:1,LPC 14:0,LPC 15:0,LPC 16:1,LPC 16:0,LPC 17:0,LPC 18:3,LPC 18:2,LPC 18:1,LPC 18:0,LPC 19:6,LPC 20:5,LPC 20:4,LPC 20:3,LPC 20:2,LPC 20:1,LPC 22:6,LPC 22:5,LPE 16:0,LPE 18:2,LPE 18:0,LPE 20:4,LPE 22:6,PC-O 32:2,PC-O 32:1,PC-O 32:0,PC-O 34:3,PC-O 34:2,PC-O 34:1,PC-O 36:6,PC-O 36:5,PC-O 36:4,PC-O 36:3,PC-O 36:2,PC-O 38:7,PC-O 38:6,PC-O 38:5,PC-O 38:4,PC-O 40:8,PC-O 40:7,PC-O 40:6,PC-O 40:5,PC-O 40:4,PC-O 42:8,PC-O 42:4,PC 30:0,PC 31:2,PC 31:0,PC 32:3,PC 32:2,PC 32:1,PC 32:0,PC 33:5,PC 33:4,PC 33:3,PC 33:2,PC 33:1,PC 33:0,PC 34:5,PC 34:4,PC 34:3,PC 34:2,PC 35:5,PC 35:4,PC 35:3,PC 35:2,PC 35:1,PC 36:6,PC 36:5,PC 36:4,PC 36:3,PC 36:2,PC 37:7,PC 37:6,PC 37:5,PC 37:4,PC 37:3,PC 37:2,PC 38:7,PC 38:6,PC 38:3,PC 39:8,PC 39:7,PC 39:6,PC 39:5,PC 39:4,PC 39:3,PC 40:8,PC 40:7,PC 40:6,PC 40:5,PC 40:4,PC 42:8,PC 42:7,PC 42:5,PE-P 34:2,PE-P 36:4,PE-P 36:2,PE-P 38:6,PE-P 40:7,PE-P 40:6,PE 34:2,PE 36:5,PE 36:4,PE 36:3,PE 36:2,PE 36:1,PE 38:5,PE 38:4,PE 38:3,PE 40:7,PE 40:6,PE 40:5,PE 40:4,PE 42:8,PI 38:4,SM 30:1,SM 32:2,SM 32:1,SM 33:1,SM 34:2,SM 34:1,SM 35:2,SM 35:1,SM 36:3,SM 36:2,SM 36:1,SM 37:1,SM 38:2,SM 39:2,SM 39:1,SM 40:2,SM 40:1,SM 41:3,SM 41:2,SM 41:1,SM 42:2,TG 46:2,TG 46:1,TG 46:0,TG 48:4,TG 48:3,TG 48:2,TG 48:1,TG 49:3,TG 49:2,TG 49:1,TG 50:5,TG 50:4,TG 50:3,TG 50:2,TG 50:1,TG 51:4,TG 51:3,TG 51:2,TG 51:1,TG 52:6,TG 52:5,TG 52:4,TG 52:3,TG 52:2,TG 53:5,TG 53:4,TG 53:3,TG 53:2,TG 54:8,TG 53:1,TG 54:7,TG 54:6,TG 54:5,TG 54:4,TG 54:3,TG 55:8,TG 55:4,TG 56:8,TG 56:7,TG 56:6,TG 56:5,TG 56:4,TG 56:2,TG 58:8,TG 58:7,TG 58:6,TG 58:5,TG 58:3,TG 58:2
s1,12.433985467965703,12.690103316299933,13.256089085835724,13.119625723070332,11.827784760874314,12.15856975234931,12.927652926969758,14.014250565603383,12.720909654165633,13.759815089793964,13.240763400344685,15.217018993810774,14.651253579125305,14.016721751461416,12.43332527030075,19.201429294004853,15.00307119093858,18.78972739738037,24.56669401946253,19.81103839930332,16.746547815826354,13.288703780853648,18.64987531608252,20.859694563684663,12.45944116680509,19.59333654860969,14.188792057090032,16.831558465091604,16.779168660868734,16.761995931441803,16.088739551879492,17.427166639945217,16.9583515076993,13.364696796012952,13.37208168789955,12.95961650491546,14.03692246734378,14.294382663739782,15.300024762769183,20.640777572840985,15.10970211099874,18.00131077076903,18.732046682019032,18.23180124595436,19.285308199310226,13.023897454684692,15.876648165189222,16.1126917220295,16.77482967771303,12.54400596951063,11.89017384993834,14.58229884741239,12.267195092372956,12.393616251880475,14.322019922550911,14.294382663739782,12.794702254737311,13.023897454684692,12.475706802703714,15.827477276653912,15.626131585990018,18.00545600425023,17.898261997061073,16.76981718253459,14.225109526470366,17.409607040451295,18.1315555693656,16.641816717971693,15.556182215211308,16.482294433168303,17.482045254720585,18.285685588913548,17.203489094362443,15.637556117624568,16.955062873870812,16.484793764251187,15.20230094400756,14.781924216593264,14.047269851669212,13.79044605234096,16.71563007691393,14.255877658521673,15.579373235812913,14.145885682046844,17.692817264053698,19.72068501148044,18.80000314882132,14.289013898688676,15.153179760852334,14.742397975845586,17.926530998991915,17.65665706593233,13.88580987557842,14.168432668629393,16.450359966415466,19.149267921350525,24.459983648598254,15.81024021759098,16.953486094193178,16.662131076280822,18.9410196251828,16.744773304493627,16.19221119257829,21.705502043718813,22.36000200106194,22.298800468412303,23.39687484772469,15.593799828211292,16.218541531950724,17.5194800062832,17.129818464405133,16.231948961551282,15.563780025877849,19.58335003216937,22.283891324862463,19.80687252206824,13.698116126497492,15.46374209105932,16.809117220835017,14.633263040547815,14.183827402618876,12.42912076147656,18.141721907262024,19.31629042628376,20.92261875064125,17.70462553819037,16.13256516389259,15.978532572165031,13.606919270742509,13.427198348020363,13.394091449152716,16.107790718232327,14.945085084939052,15.086250073658318,15.764529797605183,14.715045937815594,14.255877658521673,14.289013898688676,15.153179760852334,14.742397975845586,17.926530998991915,17.65665706593233,15.81024021759098,16.953486094193178,16.662131076280822,15.593799828211292,16.218541531950724,17.5194800062832,17.129818464405133,13.698116126497492,14.855538278956208,12.573695981960569,14.163817110324954,17.60539045528444,16.808159980488767,18.37537327564324,21.08993192383922,13.1937889187808,15.477024214326145,13.876458679202075,17.889588345961926,18.48960409695978,14.728501229545124,16.134867846495787,8.092064736066156,15.813339669822817,18.092444009954427,17.741807895281386,14.849169346882311,17.124876900432316,16.830152163810844,19.10958025779325,18.11544414528983,20.10483453968286,16.9429968194585,17.43992787888724,19.863117200429333,21.555650950072177,20.901135603688992,17.42120122693294,19.20709675470297,19.48100228263036,17.473646794006836,20.39677660427674,22.5209779563406,23.43261876916737,22.80687987385268,17.939240715444807,19.63932898899609,20.3218892916251,18.76466242322006,18.01436483959354,20.84347621018187,23.57039351266481,24.618129674871884,22.51496171422504,17.675236234901217,18.543572700541244,19.713664573345262,19.366158957858115,15.896900567944355,16.27026400909483,18.560262810513,20.805911673638366,21.93470738506313,22.66693585509605,22.630737419136125,18.43532311982667,15.777981009712637,18.54991132513551,19.436904112382667,19.304510891807475,18.53523707570694,17.615915774640683,17.670675551241725,17.179211552327196,16.530031125463907,16.22932511302803,14.197393251109428,16.985099871533183,16.652355873353507
s2,14.29734486705848,14.228247723606604,15.02492857380014,13.360912589468107,11.304632364934262,12.095571984132516,12.60719036076926,13.872478242312896,12.58285614035913,13.398874884864824,13.143410740181196,15.345061019991716,14.946294965138527,13.295399034401916,12.441251202282755,18.935213718088846,14.35376951718846,19.50525996824724,25.04498770546393,21.042889637064448,17.783506428207627,13.659228393847531,18.262039606054927,21.703629588504537,12.65183061574109,19.3920421870665,14.779138449234766,17.139274101655108,15.841810267790764,16.15036035529936,15.1723623136067,16.72018174076599,16.758308036449524,13.726305972803535,13.142267447955804,13.43165604607813,13.778012428493884,14.016903909115866,15.35533994260635,21.019595815732576,14.614200181010368,18.701333479957587,19.574624306572623,19.235417146430787,19.23149323425961,12.875019140540257,17.01851631732113,17.331046543199793,16.870739701379048,13.262756334500503,13.051925067063316,14.53900738348618,12.876031173583335,12.56283502380406,14.5355141615039,14.016903909115866,13.593676953734365,12.875019140540257,13.199363385497836,16.057831055307997,15.838624404781584,18.73876302529945,18.163856483808303,17.724466094063757,14.30682205731932,17.77560962623054,18.03983365679025,16.933044985000585,15.792635930003188,16.166527811282645,17.255683189190535,18.784680166583552,16.168432120576163,16.196258450323967,16.339733179165247,16.136671422294075,15.9612508651704,14.6676472331852,14.12084525392627,14.034228127388449,16.377724356909503,14.239036070016033,14.50994101325081,14.246542714251197,17.699657739718457,19.54028692851117,19.442543056307564,14.596301020555972,15.618808946860463,15.122665891779072,17.331623282637814,16.87968906439101,11.27987038787048,14.167457259401772,16.55306184884173,19.536751471563363,24.797133662871307,15.371184189889496,16.004612746256136,16.470146537825084,18.03144810547705,15.816080934597611,16.228698447734597,21.99739794935791,22.7513698940654,22.386194489448133,23.3950488888221,14.646173908267563,15.9323128119176,17.69689261727791,16.649874921017084,14.811862916912258,15.156488117501684,20.113185338934542,21.89493371230852,18.967217515528745,12.730557799204233,15.154535127589634,15.754105065951974,14.525664615003896,13.642873121653016,12.647355473667105,18.358864248858115,19.516531805482703,20.003972050482936,18.03468897821548,15.77571521592537,15.662559434014518,13.81223510026032,13.600545407493174,13.26802143033492,15.238074025043746,15.02392501712604,14.59550371556222,14.41673444442604,13.675036854058662,14.239036070016033,14.596301020555972,15.618808946860463,15.122665891779072,17.331623282637814,16.87968906439101,15.371184189889496,16.004612746256136,16.470146537825084,14.646173908267563,15.9323128119176,17.69689261727791,16.649874921017084,12.730557799204233,14.524722434921236,11.611740536513157,13.465209005232053,17.53086522526114,17.133853142012903,19.05406398395729,21.59808199911413,13.510339592475953,15.183381097703789,14.853439306359318,18.006690205578952,18.410568438153504,14.403766283970032,16.626375502728443,14.27947466502041,15.476533257620469,18.427443023429223,17.797937400540395,13.716740020373583,17.265398491287712,16.52241011395401,19.80799773234424,15.803539047884586,15.608578517427606,15.085609518909813,16.188004315903274,17.357486892772542,19.19788169419069,19.671537139463684,14.612279872697544,16.075374000397527,16.08909141186498,15.85711558728601,18.51923987888804,20.8005544035562,21.959705169278543,21.669174752248733,15.830130596592056,17.07924615428756,17.741607603031134,15.404734994932484,16.731907972062565,19.731762309481592,22.23170260441323,23.618899359288115,22.035795541985408,16.445153930123453,16.246703726297227,17.551936373340542,17.09704494898828,14.731853010998284,13.169571050451015,17.40172617740511,19.839303161101025,21.14201951282709,21.939106683717288,22.007511862108515,18.534698817312265,14.089645305988428,17.024133643755324,18.264623984082498,18.42848766454886,17.782917463259647,16.49131494743097,16.462446313388003,15.917652552335266,15.523930429259442,15.358617637697796,12.55852763003851,15.698112403391953,15.564908762997767
s3,14.121188507249387,14.35726648195318,14.71699961304924,13.245026249686893,11.893680831663652,11.965160334743697,12.552896089660786,14.196273944190922,12.53881823784998,14.189441166431344,12.849479296256044,14.948618903619892,15.274171748851042,12.533304637619562,12.336676064729536,17.586680984950988,14.601527216725644,18.39031929458584,24.692426597763085,20.986035778952825,17.486889550596953,12.928602963597749,18.93323247526421,22.443398194956902,12.022925727110144,19.53401588786188,14.524386547079008,17.105987870126416,15.294377851166791,14.886844342871102,15.59131162278894,16.303798204313104,15.066063868357588,13.294118266132182,13.17854948951853,12.947863634358152,12.625951527532091,13.799885647338014,14.126086232085273,20.34037350193934,14.543019916420889,18.05745798335512,18.5749481922242,17.821125002808238,18.891033214626496,12.952897126109283,16.053732674149284,17.102512456981696,16.402333025001393,11.617199900085817,11.278848940355545,14.328002646169963,12.512873270140648,12.49433495616138,13.4576241089993,13.799885647338014,13.480167785201818,12.952897126109283,11.275218804471823,15.288425435792108,15.071105844590765,17.16706392508437,17.59582569950351,16.229739304058988,7.636512979892099,18.03390849846338,18.640390662252013,14.561437118785848,15.154903982291064,16.469389727020538,17.01577069015243,19.024543817264146,17.42920788266679,16.118350652753843,16.283792228655773,15.634945047048738,15.136626325611225,14.39320773165367,13.500711325756736,13.119257531660374,15.07003222166484,12.819096164687076,13.627889837631535,12.908492111966009,16.49782168626554,16.95530874416178,18.516450612071747,12.915328467667154,14.612751838663106,13.938753031007494,16.496326390363723,15.657191171422594,13.534034515803771,9.002591252476119,15.137376293878264,17.708386668523385,23.58206165983022,14.571960884780632,16.175383063088347,14.787197719913948,17.67999259229583,14.311413985431978,14.340952337023491,21.056796689080127,22.41354483661534,20.98284717925687,22.26181348353467,15.026985227227016,15.871032292858931,16.474076220166932,17.12764824963784,12.955957141517915,14.325927186462842,20.19930800974961,21.41544353791496,18.333488061891497,12.484936010388935,15.166182818003062,15.451488720394364,13.851494499795445,13.931768137125054,10.550005332146885,17.763840474002524,19.48460783946549,19.27124675660896,16.927115847038213,15.838558566767352,15.0950476175035,13.288211274000302,11.902700531995544,12.66485283201273,15.30153270432898,13.745154628239478,14.448932209717595,15.95289369032638,12.95843154214402,12.819096164687076,12.915328467667154,14.612751838663106,13.938753031007494,16.496326390363723,15.657191171422594,14.571960884780632,16.175383063088347,14.787197719913948,15.026985227227016,15.871032292858931,16.474076220166932,17.12764824963784,12.484936010388935,14.3540632996816,11.717467978031106,13.015441937034256,17.396749328199917,17.2370381582886,18.47545609564181,21.418190377776213,13.303432595385813,15.29711170471065,13.001317887110778,17.47542313988308,18.278595923644065,14.64399567023198,16.084199486274603,13.199208978875852,16.05583674922178,18.219544018955983,18.035136181454234,13.971773050934678,17.476151993880535,17.174821291147296,18.92561208813392,13.108807235573464,14.203808452394355,14.511750079378931,14.909124049875068,15.465456619768188,17.20468413665571,17.15306763470533,13.888271556109723,15.632635727346296,15.368802912095736,14.562515133422773,17.543179328909183,19.540528446375028,20.577748934073504,20.026696899807547,15.917648512136608,16.927846465569353,16.81920343078488,14.447848199235253,15.62091696254756,19.088231685855952,22.055892057348498,22.83243496060133,19.67325617903544,15.76121544636382,16.415306765039247,17.196556059177723,15.851445186066172,14.032851048554273,11.941940704277648,16.71539598405943,19.687499921456613,20.73784036592592,21.08684543240942,20.599945432532508,18.011557879319525,13.631084334492062,17.306361792453014,18.23824983040373,18.40962888169136,17.695119286454414,15.590779607832769,14.73800362978383,15.96896176996652,14.955988722992531,14.51885608119145,12.151339519232092,14.430265539567644,13.233857157416187
s4,13.30179419786653,13.925854843970937,14.411284535851138,13.364769216081454,12.347215489490734,12.494751770474563,12.389967704378815,14.316820120228424,12.325298330542823,14.096957344275886,13.037279195460126,15.21670426414532,15.201038244914471,12.78058335280329,12.424041152045088,18.59947417217684,14.823005283876071,19.289074075449967,24.07028367029337,20.222012948612804,17.60598887257974,12.745135575491664,17.751846430997723,21.92907628143756,12.228071532870862,19.3479078211839,13.624916929847656,16.455473595515425,16.351219054790647,16.180327436482656,16.05380161828693,17.554270722486077,17.07513961865783,13.42863234216331,13.344136724499815,13.398303133218675,13.840670181361313,14.104381070812869,15.33507556971428,20.377047539445527,14.768662276005356,18.099893985484908,18.343599056134646,18.29585957137049,18.910397483399297,12.913956612124643,15.70147479111458,17.44787768625399,16.626346657776345,12.3393837731666,12.401256023843471,14.763147978151824,12.54921934770161,12.22116360433179,12.654652258085038,14.104381070812869,13.330271622036877,12.913956612124643,12.04236185823534,15.008723217127285,15.220790197972123,17.008780758910873,16.84745095336584,16.55076832166737,13.06154976380422,17.450833242279902,18.326219811443284,14.559076261492928,15.148433708210598,16.24934205081925,17.256416762310412,18.81353129747016,17.45664986104628,15.964314093575492,16.61347305445185,16.21945955173035,15.720779683024595,15.037178388004564,13.93220169936523,13.328955290947558,15.559910186682162,12.240068034056211,14.131281816702376,13.544148658306474,16.93349074697813,18.788093900979607,18.35777424149271,13.541457207442104,15.603462015834518,13.914981424435036,16.895469128124464,16.89358066597457,11.969668268926926,13.485416039702192,16.384165439686637,18.40052962563078,23.430855890729656,15.576566421698486,17.38902710415828,15.395622929723135,18.15369193693332,16.6191348177634,15.554629832164393,20.967083672754423,22.87482992548184,21.97909971557583,22.63707777461856,16.150365272715717,15.877825682937278,16.876645237998815,17.989809044168037,15.349951052641252,14.569609478456924,20.33565176779366,21.85791431426121,19.81560534391946,13.172131991972718,15.68373021706145,16.416400223670927,14.1692397529884,14.244234891201696,12.477361544957596,18.11160910351891,19.97074362659532,20.327246895345,16.95153323174019,16.5084249554455,15.534210714089136,14.125648117659937,12.615525627963786,12.342499720828334,16.077749577367612,13.69928127874609,14.763976908245905,16.117370852304305,14.024148668398356,13.240068034056211,13.541457207442104,15.603462015834518,13.914981424435036,16.895469128124464,16.89358066597457,15.576566421698486,17.38902710415828,15.395622929723135,16.150365272715717,15.877825682937278,16.876645237998815,17.989809044168037,13.172131991972718,14.761824553126033,12.389743522713914,13.662663518972268,17.518611030182164,16.590376011512287,18.03441600313073,21.013627712869884,13.24690002530607,15.401031147994397,13.505195652678823,17.598004750640303,18.643657765141505,14.84747277004582,16.153810981681016,13.548394199158226,15.92903205045719,17.95294798260606,18.191406769626,13.822496582124929,17.194470062206694,17.08039162719013,19.109859340544105,15.168337848299707,16.591620421473543,14.447693538256186,16.111348632620448,16.97810943520422,19.51245973237293,20.45313892119225,15.933795154223148,17.26427647123271,17.014948126810268,16.294795570284393,19.352261610701152,21.44845597561134,22.15226619296941,21.246602075911884,17.02350518725418,18.548343324461328,18.83519103190831,16.08036989344669,17.20172260725568,20.27626816245267,22.796238157735417,23.90486214755702,21.91039424828213,17.05645753087634,17.910163428727742,18.954242125715314,18.2558041598371,15.662036522064634,12.103917779236188,18.19020577705293,20.5996758950314,21.83461961293675,22.45180100474832,22.29086720955228,19.17067140757161,15.47855525182896,18.791923297249443,19.74923845991588,19.93917051299421,19.39882863998488,17.626202661966172,16.29401992713825,18.06941363641652,17.095369810852265,16.847474690629227,13.159490610250913,16.46714504153728,15.770868367818602
s5,13.645020462656705,14.3081790073276,14.55384531260552,13.51533927028802,11.5969292993303,9.276446080940348,12.622141003662971,14.16965954776738,12.174687662896812,14.247730704808824,12.907672993196334,15.056170457602285,15.515704008599457,14.88275659977088,13.710949772005026,18.771892057556503,15.195581745665228,19.581219450700424,25.34245579686469,21.45256843825318,17.75993234286497,13.468540440289326,19.714881673945264,22.499075791608817,12.847783883699275,20.03121543784293,15.29138353587755,18.230861661650422,14.99322197407762,14.690871146609592,15.26259040614414,15.841131265407313,14.715021128078517,14.143155429992063,13.65981767091479,13.570690622445673,14.238068421494296,14.770642581245667,15.199907494444894,20.80441314302705,15.4653625663566,18.61695133883536,19.514039953113148,18.57148606491005,19.48683848338037,12.64196890366164,17.231742196760575,17.471173231051996,17.367869893277312,12.74560649249549,12.385837379290322,15.345229127051152,13.71480675517565,12.127174888001816,13.505577595616758,14.770642581245667,13.02682266577466,12.64196890366164,12.883297828516294,16.0552409132999,15.977788291711349,18.79649493274528,18.108685970638284,17.0921042229624,15.370658466984898,18.71786934672471,19.11189236049266,17.001173945913102,16.44566468302272,17.335000348416855,18.224041632691407,19.73845520914567,18.458053814368423,16.664303746378536,17.248941917166423,17.017353045273158,16.43337599187083,15.47198517721065,14.820464055803912,14.59424302680834,16.770557027298366,12.013931129332285,15.307187588955834,14.61018648766421,18.042445175793528,18.418502688200004,18.96538049646773,12.69053205618418,14.073881520770762,14.41330198919168,17.832523944305805,17.034049522675215,14.134096175632273,14.554998948220174,16.13416816222585,19.129302431787416,24.40905901247753,15.570282586081998,16.53663266094321,16.572047355902853,19.16488814393328,15.206854509142506,16.34007303385997,22.24475458637177,22.98602849825042,22.24022005954311,23.41414574865566,14.947176601571526,16.709309127801518,18.208825382207,17.954100361570884,15.800668753231012,15.818800208012153,20.79157234625473,22.33836436784836,19.248194791762568,13.45345206629374,15.812002727034136,16.672453445861628,14.979973530843534,14.4139411097992,12.327738243647593,18.74524663423385,19.84749702553005,20.21425451079979,18.4518879188094,15.546331287042095,16.279965469817448,13.606641755115348,13.448463080816827,13.109549697856009,15.637721185966528,14.747232113440914,14.866512146145276,16.065839600162573,14.853794251959648,12.013931129332285,12.69053205618418,14.073881520770762,14.41330198919168,17.832523944305805,17.034049522675215,15.570282586081998,16.53663266094321,16.572047355902853,14.947176601571526,16.709309127801518,18.208825382207,17.954100361570884,13.45345206629374,14.243585783541238,13.073589002451232,14.162805421005986,17.861589754464312,17.238661148238585,18.79341891417879,21.6928774617609,13.877169083791058,15.780087974600674,14.21757137568075,17.630035993485823,18.360046141633493,14.713388630389028,15.98913226931584,13.992251219106578,16.52967263067903,18.654192858542466,18.68220020482408,14.365550522005266,18.09543907221906,17.92147163010479,19.465582918014185,14.855304938878716,14.920150697480262,13.49096122949094,15.095238495556629,15.89627133622114,17.457933561521017,17.337872478491327,14.45238828899321,15.875304749489343,15.51009662223418,15.286174600513576,17.853377251058646,19.63638218135988,20.452192488268945,19.70220418302315,16.25004336607019,17.139675826166677,16.887575025028294,14.457901431590267,16.681794390537444,19.64094871328676,21.91880696142725,22.54034068755178,18.97351981717044,15.800684733085472,16.57712671397511,17.096803526856235,15.881033547365588,15.190132296033358,11.872060257378084,17.940719385187673,19.86027440324236,20.724635534429872,20.953924033419863,20.23166619688635,17.67858694194001,13.61421791971164,17.30183798191257,18.09951552595509,17.96358858129192,16.812543515737858,14.577908227986102,15.135851841409496,15.949102626050763,14.736908690727605,14.496004433509407,8.72391398633684,13.905992475929908,12.59736967495566
s6,13.580562967702894,13.591284514208848,13.881179154438396,13.503877552842129,12.16971335870482,11.98395680204353,12.569116962372084,13.661345265160856,12.037264611846688,13.3565181365183,13.081349950556598,15.157118020933025,14.689869198195112,14.245314597476408,13.330224938373332,18.92904688015416,15.179189410702472,19.00394393388496,25.13303300459846,20.82226753267257,17.46685395256566,13.562054892819855,18.806947545623373,22.87120325680777,13.16428254371437,20.328753562751206,14.79357430609146,17.575435380125704,15.771412415343418,15.087895029254074,16.2592755975339,16.9704553487791,15.54523233350721,13.63881790260626,12.830388527742102,13.027466402260554,14.154235940427291,14.5626006942241,15.153234634482429,20.645059281946985,15.266641083127876,18.20530076936476,18.976967362520785,18.52545778738304,19.265386477282355,13.40175829900814,15.355525908085088,17.277273463079002,16.71640246160306,12.30747448832921,12.641522460283491,14.901873612505824,12.737022692015046,12.318598093730335,13.56004058370048,14.5626006942241,13.278038336285782,13.40175829900814,12.711296018385562,15.684984218183672,15.338833594498364,18.63378486447255,17.881766449758747,17.10610415661795,14.896221928891991,18.33258350175553,18.610884872907555,16.373285599067742,15.52982692066536,16.735876690085302,17.67077318083307,19.16085337365253,17.122726162495937,16.394691460334496,16.630186779174817,16.05297294235689,15.563611848597183,14.646363087079257,13.897420150981825,13.69069289625097,17.433070019983486,12.911596925124003,15.520406471057052,14.599445665949435,18.02441124935737,19.088317712397004,19.09318639348649,13.758128635699206,15.32021523959054,14.737847265494567,17.93640949696441,17.353716536575412,14.161793473955706,14.735223077098247,16.859941633648873,19.22558557086536,24.39284680176297,16.060991360549473,17.42616711529392,16.852859903119395,19.28440602618361,16.275479709362994,16.57300815508645,22.1752087006018,23.462345651920536,22.609693669225663,23.50916214655677,16.28183675188341,17.070967782479844,18.22628155088919,18.53589565045358,15.959623493875297,15.998838783845216,21.138067762287665,22.66384229796062,19.78907351041252,14.19685236201066,16.479914112596735,17.177320018441545,15.19882526995948,15.021864303916193,12.108987028886428,19.10650705719287,20.404083047108763,20.593232027371062,18.41207863998006,16.59362503254239,16.226540130881666,14.816068254082383,13.910948055992696,13.41456502176763,15.649949651162132,14.725416101486076,14.917703469877138,15.575394505911396,14.494210736020204,12.911596925124003,13.758128635699206,15.32021523959054,14.737847265494567,17.93640949696441,17.353716536575412,16.060991360549473,17.42616711529392,16.852859903119395,16.28183675188341,17.070967782479844,18.22628155088919,18.53589565045358,14.19685236201066,14.808760811527996,13.010377635427387,13.907306406442476,17.878697715351574,17.234108430545852,18.57207167101258,21.79877141269779,13.930417355889876,15.748687201433984,14.327350519138836,18.030665535332407,18.930871359802943,14.913833753740043,16.216149499101462,13.859432964412347,15.793848763420728,18.21788971878924,18.03128716007798,14.450084435691856,17.53324550737658,17.05531384537454,19.74143378285892,15.471562594637168,15.84511096151204,13.22417162403974,16.284089579099668,17.332316035316108,17.859802405074348,18.441457800695165,14.74484575262889,16.93837752685275,16.202621295107974,16.226976419315513,19.34469453260217,20.959681742981893,21.37867776465628,20.28481620914935,17.252054305113113,18.214219108047256,17.737925438738007,14.787828568213042,17.33473211610346,20.38751456738548,22.813811169717344,23.368142787011617,21.29816175953089,16.849894826705448,17.933564586287428,18.350717714750505,16.758817471641787,15.985686828987252,12.039955374376303,18.72047973380879,20.85974173968116,21.854735818588303,22.047119938089462,21.26398674689428,18.38301850086436,14.741780538950591,18.80102977396969,19.57788922489649,19.49091765760081,18.52482112586236,16.330662152303834,15.231494223915524,17.562320677431618,16.4468875150553,15.879697549449702,11.804327115990194,15.380631453643764,13.796113688158052
